Id,Income,Age,Experience,Marital_Status,House_Ownership,Car_Ownership,Profession,City,State,Current_Job_Years,Current_House_Years,Risk_Flag
233303,3597713,27,16,single,rented,no,Mechanical_engineer,Kharagpur,West_Bengal,6,11,0
233304,86704,39,14,married,owned,no,Drafter,Hyderabad,Telangana,13,10,0
233305,2106622,53,7,single,rented,yes,Architect,Jamnagar,Gujarat,7,13,0
233306,2165869,62,17,single,rented,yes,Consultant,Vellore,Tamil_Nadu,5,13,0
233307,4681015,72,19,single,rented,no,Technician,Tadepalligudem,Andhra_Pradesh,7,11,1
233308,8852655,29,17,single,rented,no,Librarian,Bhilwara,Rajasthan,6,12,0
233309,3456079,79,9,single,rented,no,Magistrate,Jabalpur,Madhya_Pradesh,9,13,1
233310,2815314,31,12,single,rented,yes,Financial_Analyst,Bilaspur,Chhattisgarh,10,14,1
233311,664596,51,8,single,rented,yes,Army_officer,Raipur,Chhattisgarh,8,12,0
233312,1922998,28,0,single,rented,yes,Magistrate,Varanasi,Uttar_Pradesh,0,13,0
233313,1801244,61,15,single,rented,no,Artist,Nandyal,Andhra_Pradesh,11,14,0
233314,5544186,69,16,single,rented,no,Official,Tinsukia,Assam,5,14,0
233315,1318460,75,1,single,rented,yes,Technology_specialist,Sambhal,Uttar_Pradesh,1,13,0
233316,2387658,74,10,single,rented,yes,Dentist,Thane,Maharashtra,9,14,0
233317,3385897,35,17,single,rented,no,Engineer,Srinagar,Jammu_and_Kashmir,3,13,0
233318,3118248,56,9,single,rented,no,Firefighter,Kozhikode,Kerala,9,14,0
233319,2555438,24,10,single,rented,no,Geologist,Mango,Jharkhand,7,12,0
233320,9368368,26,13,single,rented,no,Politician,Tadepalligudem,Andhra_Pradesh,13,13,0
233321,7036171,75,0,single,rented,no,Industrial_Engineer,Alappuzha,Kerala,0,10,0
233322,3035543,54,15,single,rented,yes,Police_officer,Guntakal,Andhra_Pradesh,13,12,1
233323,6060546,26,4,single,rented,yes,Engineer,Sri_Ganganagar,Rajasthan,4,11,0
233324,5070645,64,0,single,rented,no,Technician,Thoothukudi,Tamil_Nadu,0,13,0
233325,7633640,35,3,single,rented,no,Politician,Sasaram[30],Bihar,3,12,1
233326,5929112,25,1,single,rented,yes,Secretary,Firozabad,Uttar_Pradesh,1,12,0
233327,4493676,44,10,single,rented,no,Computer_hardware_engineer,Howrah,West_Bengal,7,13,0
233328,5479936,69,12,single,rented,no,Politician,Pudukkottai,Tamil_Nadu,9,10,0
233329,7406931,69,1,single,rented,yes,Computer_operator,Ichalkaranji,Maharashtra,1,12,0
233330,4120633,72,5,single,rented,no,Drafter,Dindigul,Tamil_Nadu,5,10,0
233331,6004995,47,13,single,rented,no,Architect,Nizamabad,Telangana,11,11,0
233332,3870977,72,7,single,rented,no,Technical_writer,Rajkot,Gujarat,5,10,0
233333,1815044,41,11,single,rented,no,Air_traffic_controller,Loni,Uttar_Pradesh,11,10,0
233334,5267707,25,14,married,rented,yes,Magistrate,Baranagar,West_Bengal,7,10,0
233335,7742091,64,6,single,rented,no,Air_traffic_controller,Nanded,Maharashtra,6,14,0
233336,7441601,26,1,married,rented,no,Graphic_Designer,Srikakulam,Andhra_Pradesh,1,12,0
233337,4225445,56,19,single,rented,no,Computer_operator,Ludhiana,Punjab,7,11,0
233338,5219063,39,5,single,rented,no,Software_Developer,Nashik,Maharashtra,5,14,1
233339,6111107,78,0,single,rented,no,Psychologist,Parbhani,Maharashtra,0,10,0
233340,548632,75,4,single,owned,yes,Technology_specialist,Bhavnagar,Gujarat,4,13,0
233341,2832554,31,7,married,rented,no,Firefighter,Patna,Bihar,7,12,0
233342,7777286,77,6,single,rented,no,Physician,Jalandhar,Punjab,6,11,0
233343,935521,63,11,single,rented,no,Civil_engineer,Mysore[7][8][9],Karnataka,9,12,0
233344,6537114,66,13,single,rented,no,Petroleum_Engineer,Raipur,Chhattisgarh,9,11,0
233345,9396580,54,0,single,rented,no,Politician,Panihati,West_Bengal,0,10,0
233346,5189915,70,20,married,rented,yes,Microbiologist,Tumkur,Karnataka,6,12,1
233347,1650370,62,18,single,rented,yes,Technician,Medininagar,Jharkhand,5,11,0
233348,7327769,35,0,single,rented,yes,Aviator,Mira-Bhayandar,Maharashtra,0,12,0
233349,7309936,61,9,single,rented,no,Psychologist,Dewas,Madhya_Pradesh,9,11,0
233350,5797725,79,8,single,rented,yes,Computer_operator,Surat,Gujarat,8,12,1
233351,1948123,51,14,single,rented,no,Hotel_Manager,Cuttack,Odisha,6,11,0
233352,1255144,22,13,married,rented,yes,Army_officer,Bareilly,Uttar_Pradesh,7,12,0
233353,4833125,65,17,single,rented,yes,Librarian,Nanded,Maharashtra,4,11,0
233354,8525529,72,17,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,7,10,1
233355,4850375,35,10,single,rented,no,Flight_attendant,Kochi,Kerala,10,10,1
233356,4049766,54,17,single,rented,no,Army_officer,Anantapur,Andhra_Pradesh,4,11,0
233357,8965979,78,10,single,rented,no,Flight_attendant,Baranagar,West_Bengal,5,10,1
233358,9196704,61,14,single,rented,yes,Firefighter,Sambalpur,Odisha,9,13,0
233359,6794148,57,12,single,rented,no,Fashion_Designer,Bareilly,Uttar_Pradesh,3,13,0
233360,4387809,61,7,single,rented,yes,Chef,Burhanpur,Madhya_Pradesh,7,13,0
233361,3881736,62,16,single,rented,yes,Aviator,Bharatpur,Rajasthan,14,12,0
233362,1209413,49,19,single,rented,yes,Computer_operator,Kota[6],Rajasthan,10,10,0
233363,9819225,37,2,single,rented,no,Surveyor,Bardhaman,West_Bengal,2,14,0
233364,5676562,57,7,single,rented,yes,Statistician,Delhi_city,Delhi,4,10,0
233365,1544753,66,15,single,rented,no,Engineer,Bardhaman,West_Bengal,5,14,0
233366,4244748,72,17,single,rented,no,Magistrate,Sambhal,Uttar_Pradesh,5,13,1
233367,4066171,31,19,single,rented,yes,Air_traffic_controller,Rewa,Madhya_Pradesh,8,10,1
233368,5417555,64,1,single,rented,yes,Drafter,Hosur,Tamil_Nadu,1,11,0
233369,4426694,62,13,single,rented,no,Analyst,Coimbatore,Tamil_Nadu,12,14,0
233370,3119882,56,10,single,rented,yes,Secretary,Chandigarh_city,Chandigarh,10,14,1
233371,81447,30,11,single,rented,no,Analyst,Thiruvananthapuram,Kerala,11,10,0
233372,2519832,74,5,single,rented,no,Politician,Akola,Maharashtra,5,11,0
233373,9387201,73,13,single,norent_noown,yes,Software_Developer,Agartala,Tripura,8,10,0
233374,5988809,53,4,single,rented,no,Graphic_Designer,Akola,Maharashtra,4,12,1
233375,5449692,54,10,married,rented,no,Physician,Meerut,Uttar_Pradesh,3,12,1
233376,1145372,76,8,single,rented,no,Physician,Kurnool[18],Andhra_Pradesh,4,11,0
233377,2426331,29,19,single,rented,no,Scientist,Tadepalligudem,Andhra_Pradesh,11,11,1
233378,9777306,26,14,single,rented,no,Chemical_engineer,New_Delhi,Delhi,5,12,0
233379,420221,58,6,married,rented,no,Aviator,Avadi,Tamil_Nadu,6,11,0
233380,6823444,21,12,single,rented,no,Chartered_Accountant,Khammam,Telangana,10,13,0
233381,9769191,31,16,single,rented,no,Psychologist,Guwahati,Assam,10,11,0
233382,2863649,66,3,single,rented,no,Consultant,Pimpri-Chinchwad,Maharashtra,3,12,0
233383,8421612,35,18,single,rented,no,Petroleum_Engineer,Munger,Bihar,3,11,0
233384,3356119,60,4,single,rented,no,Engineer,Nangloi_Jat,Delhi,4,12,0
233385,6046516,34,18,single,rented,no,Industrial_Engineer,Gulbarga,Karnataka,5,13,0
233386,6242792,48,19,single,rented,yes,Chef,Sambalpur,Odisha,4,11,0
233387,6652567,78,18,single,rented,no,Chef,Deoghar,Jharkhand,3,10,0
233388,3737930,57,5,single,rented,no,Computer_hardware_engineer,Chandrapur,Maharashtra,5,11,0
233389,195009,79,15,single,rented,yes,Librarian,Morbi,Gujarat,4,14,1
233390,6172748,24,1,single,rented,no,Web_designer,Jodhpur,Rajasthan,1,13,0
233391,6836648,54,3,single,rented,no,Politician,Gaya,Bihar,3,14,0
233392,5857611,74,19,single,rented,no,Aviator,Kulti,West_Bengal,4,12,0
233393,5211226,78,19,single,rented,no,Designer,Agartala,Tripura,13,13,0
233394,779551,34,17,married,rented,no,Surgeon,Medininagar,Jharkhand,8,13,0
233395,9981286,25,9,single,rented,no,Mechanical_engineer,Katihar,Bihar,3,12,0
233396,5597430,56,13,single,owned,yes,Flight_attendant,Raebareli,Uttar_Pradesh,4,14,0
233397,7382902,60,10,single,rented,no,Lawyer,Junagadh,Gujarat,3,10,0
233398,5707010,63,20,single,rented,yes,Graphic_Designer,Ramagundam[27],Telangana,4,12,0
233399,4591740,43,5,single,rented,no,Official,Nangloi_Jat,Delhi,5,13,0
233400,1456675,66,13,single,rented,yes,Consultant,Navi_Mumbai,Maharashtra,5,14,0
233401,2062651,53,0,single,owned,yes,Politician,Baranagar,West_Bengal,0,14,0
233402,6299363,41,5,single,rented,no,Army_officer,Karimnagar,Telangana,3,10,1
233403,6753042,32,6,single,rented,no,Web_designer,Bilaspur,Chhattisgarh,6,14,0
233404,5408343,45,13,single,rented,no,Consultant,Jhansi,Uttar_Pradesh,4,13,0
233405,7609858,34,16,single,rented,yes,Firefighter,Visakhapatnam[4],Andhra_Pradesh,8,10,1
233406,9722645,78,15,single,rented,yes,Physician,Chinsurah,West_Bengal,10,10,0
233407,7268940,41,20,single,rented,no,Comedian,Haridwar,Uttarakhand,3,12,1
233408,7298474,52,14,single,rented,yes,Computer_hardware_engineer,Chandrapur,Maharashtra,6,14,0
233409,5091265,76,4,single,rented,no,Geologist,Panipat,Haryana,4,11,0
233410,3189508,36,0,single,rented,no,Official,Udupi,Karnataka,0,14,0
233411,5448081,57,7,single,rented,no,Psychologist,Faridabad,Haryana,3,11,0
233412,9934296,54,13,single,rented,no,Statistician,Khandwa,Madhya_Pradesh,7,13,0
233413,2797971,41,5,single,rented,no,Graphic_Designer,Jalgaon,Maharashtra,5,13,1
233414,213886,34,9,single,rented,no,Technology_specialist,Bhind,Madhya_Pradesh,9,12,0
233415,7761238,75,17,single,rented,no,Architect,Alwar,Rajasthan,8,14,0
233416,8968877,54,2,single,rented,yes,Microbiologist,Bahraich,Uttar_Pradesh,2,13,0
233417,3035032,30,4,single,rented,yes,Designer,Tadepalligudem,Andhra_Pradesh,4,14,1
233418,2654752,64,11,single,rented,no,Police_officer,Guwahati,Assam,9,14,0
233419,7928270,38,12,single,rented,no,Surgeon,Bhimavaram,Andhra_Pradesh,11,10,0
233420,3865944,45,5,single,rented,yes,Industrial_Engineer,Bareilly,Uttar_Pradesh,5,13,0
233421,9260887,24,14,single,rented,no,Air_traffic_controller,Amaravati,Andhra_Pradesh,7,10,0
233422,1832432,62,17,single,rented,no,Design_Engineer,Rajkot,Gujarat,3,13,0
233423,2191874,28,7,single,rented,no,Drafter,Berhampore,West_Bengal,7,13,0
233424,668578,52,9,single,rented,no,Chef,Kurnool[18],Andhra_Pradesh,7,13,0
233425,483574,34,0,single,rented,no,Hotel_Manager,Nizamabad,Telangana,0,13,0
233426,8553078,31,15,single,rented,no,Computer_hardware_engineer,Meerut,Uttar_Pradesh,4,12,0
233427,418662,51,17,married,rented,yes,Librarian,Avadi,Tamil_Nadu,11,13,1
233428,1889057,36,13,single,rented,no,Technology_specialist,Pondicherry,Puducherry,8,10,0
233429,674509,73,10,single,rented,yes,Engineer,Medininagar,Jharkhand,7,10,1
233430,3043528,76,14,single,rented,no,Computer_operator,Rampur,Uttar_Pradesh,14,10,0
233431,5207137,57,9,single,rented,no,Firefighter,Proddatur,Andhra_Pradesh,7,10,0
233432,8788382,74,11,single,rented,no,Chef,Avadi,Tamil_Nadu,10,12,0
233433,6119928,58,16,single,rented,no,Industrial_Engineer,Dewas,Madhya_Pradesh,13,12,0
233434,9398940,43,11,single,rented,yes,Technology_specialist,Muzaffarpur,Bihar,8,14,0
233435,2628046,64,6,married,rented,no,Politician,Kirari_Suleman_Nagar,Delhi,6,12,0
233436,473640,29,8,single,rented,yes,Drafter,Nashik,Maharashtra,8,10,0
233437,1624417,56,10,single,norent_noown,yes,Mechanical_engineer,Agartala,Tripura,10,13,1
233438,6996132,79,15,single,rented,no,Scientist,Firozabad,Uttar_Pradesh,3,13,1
233439,4046105,47,13,single,rented,no,Physician,Phagwara,Punjab,8,11,0
233440,9402555,25,16,single,owned,no,Civil_engineer,Howrah,West_Bengal,5,11,0
233441,7030608,24,11,single,rented,no,Scientist,Rewa,Madhya_Pradesh,3,12,0
233442,3743554,74,4,single,rented,no,Surgeon,Gwalior,Madhya_Pradesh,4,11,0
233443,8993238,57,20,single,rented,no,Design_Engineer,Dewas,Madhya_Pradesh,6,14,1
233444,7906298,32,10,married,rented,no,Lawyer,Jaunpur,Uttar_Pradesh,4,13,0
233445,4286559,48,4,single,rented,no,Drafter,Pimpri-Chinchwad,Maharashtra,4,13,0
233446,2940098,54,6,single,rented,yes,Economist,Chandrapur,Maharashtra,6,10,1
233447,8560780,35,0,single,rented,yes,Chemical_engineer,Bhopal,Madhya_Pradesh,0,13,0
233448,5596773,64,19,single,rented,no,Surgeon,Muzaffarpur,Bihar,14,13,0
233449,7239595,51,2,single,rented,no,Flight_attendant,Hapur,Uttar_Pradesh,2,13,0
233450,9547157,55,19,single,rented,yes,Consultant,Kota[6],Rajasthan,14,11,0
233451,2371984,28,13,single,rented,yes,Surveyor,Kharagpur,West_Bengal,13,14,0
233452,2306583,37,18,single,rented,no,Designer,Aurangabad,Maharashtra,4,11,0
233453,7607527,78,18,single,rented,no,Air_traffic_controller,Kishanganj[35],Bihar,4,14,0
233454,2963332,45,11,single,rented,yes,Chef,Jabalpur,Madhya_Pradesh,5,13,0
233455,2227876,21,15,single,rented,yes,Mechanical_engineer,Kanpur,Uttar_Pradesh,14,13,1
233456,2765419,66,11,single,rented,no,Architect,Dharmavaram,Andhra_Pradesh,11,12,1
233457,615960,71,8,single,rented,no,Librarian,Ujjain,Madhya_Pradesh,8,11,0
233458,6992821,21,18,married,rented,no,Civil_servant,Mysore[7][8][9],Karnataka,11,13,0
233459,8266668,39,4,single,rented,no,Civil_engineer,Junagadh,Gujarat,4,12,1
233460,2688845,24,17,single,rented,yes,Magistrate,Udaipur,Rajasthan,12,14,0
233461,3798270,75,13,single,rented,no,Comedian,Ambala,Haryana,11,11,0
233462,290129,47,0,single,rented,yes,Consultant,Mangalore,Karnataka,0,11,0
233463,6357060,42,9,single,rented,yes,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
233464,2069530,68,10,single,rented,no,Computer_hardware_engineer,Tiruvottiyur,Tamil_Nadu,8,14,0
233465,5462278,25,6,single,rented,yes,Air_traffic_controller,Jaipur,Rajasthan,6,12,0
233466,3472982,37,1,single,rented,no,Architect,Sagar,Madhya_Pradesh,1,14,1
233467,3893234,21,12,single,rented,no,Surgeon,Haridwar,Uttarakhand,8,12,0
233468,4846634,29,11,single,rented,no,Computer_operator,"Khora,_Ghaziabad",Uttar_Pradesh,5,11,0
233469,368816,25,0,single,rented,no,Magistrate,Amravati,Maharashtra,0,10,0
233470,9303531,70,6,single,rented,yes,Computer_operator,Jamalpur[36],Bihar,6,14,0
233471,2580444,74,8,single,rented,yes,Technical_writer,Madanapalle,Andhra_Pradesh,8,10,0
233472,6469037,59,5,single,owned,no,Politician,Dewas,Madhya_Pradesh,4,10,0
233473,9759293,26,14,single,owned,no,Architect,Ranchi,Jharkhand,7,14,0
233474,3630533,72,3,single,rented,no,Software_Developer,Mumbai,Maharashtra,3,12,1
233475,9584983,39,14,single,rented,no,Chemical_engineer,Kulti,West_Bengal,14,10,0
233476,5535494,35,12,single,rented,no,Fashion_Designer,Latur,Maharashtra,6,14,1
233477,1372320,35,20,single,rented,no,Surgeon,Rajkot,Gujarat,13,13,0
233478,5621166,47,14,single,rented,no,Army_officer,Ramagundam[27],Telangana,14,10,0
233479,6753440,50,3,single,rented,yes,Scientist,Hospet,Karnataka,3,14,0
233480,7298448,67,16,single,rented,no,Design_Engineer,Ballia,Uttar_Pradesh,4,10,0
233481,5210628,73,7,single,rented,yes,Flight_attendant,Jaunpur,Uttar_Pradesh,3,11,1
233482,5935920,24,13,married,owned,no,Surveyor,Akola,Maharashtra,3,13,0
233483,3317380,36,14,single,rented,no,Surgeon,Nagpur,Maharashtra,6,14,0
233484,7478522,60,19,single,rented,yes,Politician,Jammu[16],Jammu_and_Kashmir,5,14,0
233485,7485939,64,16,single,rented,no,Drafter,Sambalpur,Odisha,3,13,0
233486,7649862,78,7,single,rented,yes,Firefighter,Aurangabad[39],Bihar,7,11,1
233487,9397345,52,20,single,rented,no,Scientist,South_Dumdum,West_Bengal,3,11,0
233488,4095491,44,16,single,rented,no,Surveyor,Khammam,Telangana,7,12,0
233489,4890073,44,17,single,owned,yes,Web_designer,North_Dumdum,West_Bengal,5,10,0
233490,8637918,53,14,single,rented,yes,Architect,Pondicherry,Puducherry,4,12,0
233491,133848,52,20,single,rented,no,Microbiologist,Kavali,Andhra_Pradesh,11,13,0
233492,5336258,47,18,single,rented,no,Computer_operator,Madurai,Tamil_Nadu,5,10,0
233493,1088915,49,4,single,rented,yes,Surgeon,Karaikudi,Tamil_Nadu,4,13,0
233494,3170970,57,0,single,owned,yes,Graphic_Designer,Mehsana,Gujarat,0,14,0
233495,7032762,53,7,single,rented,no,Official,Machilipatnam,Andhra_Pradesh,5,13,0
233496,3376182,45,17,single,rented,no,Software_Developer,Hindupur,Andhra_Pradesh,3,11,0
233497,9330403,58,20,single,rented,no,Chef,Machilipatnam,Andhra_Pradesh,6,11,0
233498,3963920,60,9,single,rented,no,Flight_attendant,Rourkela,Odisha,3,10,0
233499,2652699,65,12,single,rented,no,Technical_writer,Vijayanagaram,Andhra_Pradesh,6,13,1
233500,4271495,77,20,single,rented,yes,Biomedical_Engineer,Katni,Madhya_Pradesh,9,14,0
233501,7599798,70,10,married,rented,no,Technology_specialist,Jaipur,Rajasthan,9,14,0
233502,6691902,25,5,married,rented,no,Biomedical_Engineer,Muzaffarnagar,Uttar_Pradesh,5,12,0
233503,7846126,39,11,single,rented,no,Biomedical_Engineer,Pimpri-Chinchwad,Maharashtra,7,10,0
233504,2544982,63,20,single,rented,yes,Statistician,Ranchi,Jharkhand,7,11,0
233505,5633612,77,6,single,rented,no,Hotel_Manager,Nanded,Maharashtra,6,10,0
233506,3366508,31,5,single,rented,yes,Firefighter,Yamunanagar,Haryana,5,10,0
233507,7518173,79,17,married,rented,no,Police_officer,Navi_Mumbai,Maharashtra,14,14,0
233508,5809620,39,6,single,rented,no,Web_designer,Thane,Maharashtra,6,13,0
233509,5066273,41,0,single,rented,no,Design_Engineer,Srikakulam,Andhra_Pradesh,0,13,0
233510,971511,29,18,single,rented,yes,Mechanical_engineer,Nagpur,Maharashtra,13,12,0
233511,3902432,67,3,single,owned,no,Statistician,Malda,West_Bengal,3,12,1
233512,408660,32,13,single,rented,no,Politician,Bidhannagar,West_Bengal,8,14,0
233513,6927850,28,6,single,rented,no,Firefighter,Rourkela,Odisha,6,12,0
233514,2173957,25,1,single,rented,no,Police_officer,Bidar,Karnataka,1,13,1
233515,3046457,60,4,single,rented,yes,Geologist,Kolkata,West_Bengal,4,13,1
233516,4166440,47,2,single,rented,yes,Chartered_Accountant,Rajkot,Gujarat,2,13,0
233517,1496122,65,1,single,rented,no,Surgeon,Bikaner,Rajasthan,1,10,0
233518,8748988,26,11,single,rented,yes,Technician,Shimoga,Karnataka,11,10,1
233519,9627068,53,0,single,rented,yes,Chemical_engineer,Bhagalpur,Bihar,0,12,0
233520,9274673,43,4,single,rented,no,Artist,Kadapa[23],Andhra_Pradesh,4,10,0
233521,6506584,38,2,single,rented,yes,Dentist,Miryalaguda,Telangana,2,14,0
233522,6303071,31,20,single,rented,yes,Comedian,Chapra,Bihar,10,10,1
233523,3942115,36,10,single,owned,yes,Industrial_Engineer,Ballia,Uttar_Pradesh,5,14,0
233524,4931939,56,2,single,rented,yes,Statistician,Bulandshahr,Uttar_Pradesh,2,12,0
233525,7040608,41,19,single,rented,yes,Biomedical_Engineer,Tiruppur,Tamil_Nadu,9,12,0
233526,2388926,50,3,single,rented,no,Technical_writer,Malegaon,Maharashtra,3,13,0
233527,1536055,23,3,single,rented,no,Design_Engineer,Ahmednagar,Maharashtra,3,13,0
233528,6956911,36,5,married,rented,yes,Technical_writer,Bhimavaram,Andhra_Pradesh,5,12,0
233529,9617253,61,3,single,owned,no,Comedian,Tirunelveli,Tamil_Nadu,3,14,0
233530,1359268,61,16,single,rented,no,Mechanical_engineer,Narasaraopet,Andhra_Pradesh,3,11,0
233531,5488044,47,10,single,rented,no,Surveyor,Thrissur,Kerala,8,14,0
233532,2377604,39,18,single,rented,yes,Flight_attendant,Tadepalligudem,Andhra_Pradesh,12,11,0
233533,3201348,36,15,single,rented,no,Industrial_Engineer,Udaipur,Rajasthan,14,14,0
233534,4025672,68,19,single,rented,no,Army_officer,Imphal,Manipur,4,11,0
233535,8649460,50,5,single,rented,no,Geologist,Shahjahanpur,Uttar_Pradesh,5,11,1
233536,1778545,65,19,single,rented,yes,Design_Engineer,Kota[6],Rajasthan,3,13,0
233537,1372355,23,14,single,rented,no,Drafter,Karnal,Haryana,3,12,1
233538,5618015,35,2,single,rented,no,Comedian,Bilaspur,Chhattisgarh,2,12,0
233539,790555,48,17,single,rented,yes,Microbiologist,Ongole,Andhra_Pradesh,8,14,1
233540,2304968,78,20,single,rented,no,Dentist,Nagpur,Maharashtra,6,11,0
233541,3817577,62,8,single,rented,no,Financial_Analyst,Raipur,Chhattisgarh,8,14,0
233542,6399834,45,9,single,owned,no,Psychologist,Patna,Bihar,9,12,0
233543,3024289,67,5,single,rented,no,Physician,Yamunanagar,Haryana,5,11,0
233544,6883658,32,4,married,rented,yes,Magistrate,Sambhal,Uttar_Pradesh,4,13,0
233545,90008,29,13,single,rented,no,Architect,Nandyal,Andhra_Pradesh,11,12,0
233546,2872542,35,5,single,rented,no,Technical_writer,Udaipur,Rajasthan,5,10,1
233547,5365956,35,4,single,rented,yes,Surgeon,Noida,Uttar_Pradesh,4,12,0
233548,3894341,69,7,single,rented,no,Politician,Jehanabad[38],Bihar,7,12,0
233549,5933027,57,4,single,rented,no,Chef,Rajahmundry[19][20],Andhra_Pradesh,4,14,1
233550,8584821,47,15,single,rented,no,Air_traffic_controller,Avadi,Tamil_Nadu,7,10,0
233551,7488359,51,7,single,rented,yes,Lawyer,Hajipur[31],Bihar,4,13,1
233552,1176725,38,19,single,rented,yes,Flight_attendant,Nellore[14][15],Andhra_Pradesh,9,11,1
233553,6595906,55,14,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,3,10,0
233554,9400644,40,3,single,rented,no,Petroleum_Engineer,Kota[6],Rajasthan,3,11,0
233555,2760204,31,9,married,rented,yes,Geologist,Bongaigaon,Assam,3,12,0
233556,4871290,67,17,single,rented,no,Lawyer,Nangloi_Jat,Delhi,13,13,0
233557,7544665,70,12,single,rented,yes,Drafter,Gurgaon,Haryana,4,10,1
233558,2516584,57,0,single,rented,no,Computer_operator,Madanapalle,Andhra_Pradesh,0,13,1
233559,4202568,29,0,single,rented,no,Consultant,Vellore,Tamil_Nadu,0,13,0
233560,9751025,74,8,single,rented,no,Technical_writer,Kulti,West_Bengal,7,10,0
233561,8956059,69,2,married,rented,no,Mechanical_engineer,Berhampur,Odisha,2,14,0
233562,5992310,39,9,single,rented,yes,Physician,Raichur,Karnataka,7,10,0
233563,3325774,52,1,single,rented,yes,Computer_operator,Bhind,Madhya_Pradesh,1,11,0
